UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
11090,56042,,19-03-2020,"#Coronavirus Impact #Bioeconomy Update: As oil prices plunge, @GoldmanSachs predicts 2nd half stock recovery, up to 3 million deaths in US : Biofuels Digest https://t.co/vRPGBvSkvp https://t.co/t0dN58Etm2",Neutral
11091,56043,New York,19-03-2020,"To minimize the spread of COVID-19, @tcahnyc now offers online shopping for food pantry services. Supporting organizations like these that provide both food and dignity to our community is crucial: https://t.co/MbTM7Rgkyr https://t.co/gavwLsEtCi",Positive
11092,56044,"Broadstairs, England",19-03-2020,NEWS These pensioners queued outside supermarkets to be among the first shoppers this morning here s what they had to say about how the outbreak is affecting them,Neutral
11093,56045,"San Jose, CA",19-03-2020,So with all the traveling those old folks do. There is no one in congress that has been infected with the virus? ?????? #coronavirus,Negative
11094,56046,Seattle,19-03-2020,Coronavirus &amp; COVID-19 Updates - Free info from Consumer Reports https://t.co/Tju6kdLNuN,Positive
11095,56047,"Southlake, TX",19-03-2020,Our latest special #COVID19 series installment focuses on food store associates. CEO Purna Mishra outlines key recommendations for these critical front-line workers to effectively and safely operate amid the COVID-19 pandemic. #grocery #supermarket #retail https://t.co/qkgf2MsH8K,Positive
11096,56048,None of ur businesss,19-03-2020,"I was talking to someone and I was like this is gonna start the hunger games and they were like it isnt THAT bad and Im like dude go to a GROCERY STORE, ppl in the US are stabbing eschother over bottled water. This IS the hunger games.

#coronavirus #wtf",Neutral
11097,56049,Jammu And Kashmir,19-03-2020,"Everyone is in panic mode. While people are trying to stock masks and hand sanitizers, you can easily find at the drug store or a grocery store. Stay safe 

#COVID2019",Positive
11098,56050,"Boston, MA",19-03-2020,Bank #Loans Portfolio Manager John Bell sees three roads back to par for loans right now. Learn more in a new blog post: https://t.co/RLgaDrxrtv,Neutral
11099,56051,"Boston, MA",19-03-2020,"Like most other asset classes, the #municipal fixed income market is experiencing unprecedented volatility. Read our new blog post for an update from our Municipal Fixed Income Team and what they are watching: https://t.co/FatVEOnXiL",Positive
11100,56052,The Silvermoon Portal,19-03-2020,"Me going to the grocery store in May.

#makingMemes #nowbacktowork #coronavirus https://t.co/HMcNMWRKx2",Neutral
11101,56053,Ruther Glen Virginia,19-03-2020,"Tired of there being no toilet paper, food, or water. Tired of the panic. Tired of even stronger viruses. I have the only answer. Population control. Spay and neuter your children. I have no uterus done my part #Covid_19",Negative
11102,56054,"Los Angeles, CA",19-03-2020,".@JaredGoff16 + Andrew Whitworth are each donating $250,000 to the @LAFoodBank to help fund 2 million meals for Angelenos in need.",Positive
11103,56055,"London, England",19-03-2020,"I keep buying food-stock for the house, but i keep finishing all of it. Ffs #CantKeepMyHandsOfTheCookieJar #coronavirus #food",Negative
11104,56056,"London, England",19-03-2020,"@BrexitBetrayed Disgusting ? and criminal!

Wasting food that will go bad/expired &amp; depriving many of getting some essential products and pushing prices up.

They might not catch the covid-19 but selfishnessvirus has caught them for sure.

Well, ca",Negative
11105,56057,"Ottawa, ON",19-03-2020,"Shout out to grocery store clerks, delivery workers, cleaners, and anyone else who usually goes unappreciated, but is now on the front lines of the COVID-19 pandemic. You should be valued much, much more.",Positive
11106,56058,Kent,19-03-2020,"My cousin in Holland sent these photos of her local supermarket yesterday... How do they manage it? 

#coronavirus #panicbuying https://t.co/TBVFLDC0Cp",Neutral
11107,56059,"Stockport, Manchester, England",19-03-2020,I am fed up of finishing work and there is nothing left on the supermarket shelves. All I want to do is get together a food parcel of essentials for a older neighbour who has cancer. Makes me want to cry #CoronaVirus,Negative
11108,56060,on the move.,19-03-2020,".....who wore masks.who saw(looked.....) back at me. 

My eyes, my Whitman, my Emerson, my Mateus. 

#loveandantennas #nyc #japanesebrushpen #ink #paper #story #coronavirus #covid_19 #supermarket #100armyofwoah https://t.co/pDUx2eEpQ2",Neutral
11109,56061,,19-03-2020,"Let me point out how yall did NOT give a DAMN about truck drivers, grocery store workers, etc until COVID-19. Everyone plays their part but you dont care if they are on a certain level until it effects you and you need them. Smh.",Positive
11110,56062,"Brentwood, West",19-03-2020,Are nhs staff able to buy food due to panic buying?  #nhs #NHSThankYou #coronavirus #uk,Negative
11111,56063,,19-03-2020,@BBCNews I want to know why a large % of my town are totally ignoring everything they are being told. I work for the nhs a its clear by how busy the roads and supermarket car parks are that people dont understand the gravitas of the situation #coronav,Neutral
11112,56064,London | New York | Munich,19-03-2020,"""#Uber shares were up 33%.""



""In some markets, like Hong Kong, ...signs of recovery.""



""Uber is seeing growth in its Eats food delivery business even in hard hit markets like Seattle.""



The #mobilityrevolution doesn't stop for #coronavirus 



https://t.co/ixlELRbTT7",Positive
11113,56065,#thesix,19-03-2020,"HUGS to the mom &amp; pop shop on College Street that had 2 bananas! my elderly neighbour who doesn't understand why grocery store shelves are bare, is so happy her cereal will now ""taste the same"" ???@JohnTory @JustinTrudeau @CBCToronto #coronavirus #Covidtoronto https://t.co/jAxYCbfbL5",Positive
11114,56066,,19-03-2020,"Dear Customers,

It has always been our mission to drive the happiness and satisfaction of our customers online shopping. This firmly stands, both through times of uncertainty and times of clarity- were with you through it all. COVID-19 will not bring us down! https://t.co/ac6J0Ldf37",Positive
11115,56067,"Ipswich, Suffolk",19-03-2020,My new head of HR #WorkFromHome #Buddy #coronavirus #Isolation https://t.co/iBIcjtRKic,Neutral
11116,56068,Maryland,19-03-2020,DC grocery store hours coronavirus COVID-19 | https://t.co/TFbRpc9NWS https://t.co/q0KSMCnVIS,Neutral
11117,56069,,19-03-2020,"Getting home from grocery store, washing my hands and FINALLY getting to scratch my face is my new get home from work and take of my bra moment. #Covid_19 #CoronavirusPandemic #SocialDistanacing #WorkFromHome #QuarentineLife",Neutral
11118,56070,"London, UK",19-03-2020,"#bbcqt



You need to address this. 

@sainsburys @asda @Tesco @Ocado @waitrose @AldiUK @LidlGB https://t.co/qxLrgwc9mr",Neutral
11119,56071,Kuwait,19-03-2020,Toilet paper has become the ultimate symbol of panic buying around the #coronavirus. Companies that help supply it are stunned and trying to adjust to this rapidly evolving new normal in consumer behavior. https://t.co/pZ1p5xfCik,Negative
11120,56072,"Marion Bay, South Australia",19-03-2020,"??? Don't panic, Australia. The coronavirus doesn't mean we'll run out of food

Our farmers produce enough for 75m people. Stop stockpiling, writes the agriculture minister: https://t.co/lQyqF7H9BS  #CoronaVirus #COVID19",Negative
11121,56073,,19-03-2020,"""As COVID-19 has spread, we've recently seen an increase in people shopping online which has had an impact on how we serve our customers. So in the short term, we made the decision to temporarily prioritize household staples, medical supplies and other high demand products""",Positive
11122,56074,"Marietta, GA",19-03-2020,"Due to the #coronavirus, the following grocery stores have announced adjusted store hours. #CobbCounty #Business #Food #Health https://t.co/TXUqvEBB5r",Neutral
11123,56075,Somewhere in Melbourne ,19-03-2020,I see #PeterDutton is back to his normal self and has wasted no time in blaming supermarket hoarding on criminal syndicates. #Hoarding #coronavirus,Negative
11124,56076,,19-03-2020,"To all those who continue to panic buy food at the supermarket, youre making the rest of us eat out for our meals and this probably more likely to have the virus spread. #COVID2019AU #COVID19au #COVID2019",Negative
11125,56077,MOOCs.University - USA,19-03-2020,"#coronavirus #MOOC ""Coronavirus #Scams: What the #FTC is doing | FTC Consumer Information"" #consumerprotection #consumers #Alerta #Warning #elderly # seniors

https://t.co/AJPnOOZBAL",Neutral
11126,56078,"Toronto, Ontario, Canada",19-03-2020,"Oilsands giant Canadian Natural Resources Limited (CNRL) is joining a lengthening list of oilpatch players who are cutting 2020 capital spending due to the COVID-19 pandemic and plunging oil prices.



#covid19 #coronavirus #oilandgas #calgary #canada



https://t.co/sqrfjVoITU",Neutral
11127,56079,"Cape Town, South Africa",19-03-2020,COVID-19: Consumer Goods Council calls for end to panic buying https://t.co/JXRrMKfUM5,Negative
11128,56080,,19-03-2020,"Btw, today is a #food stock #delivery day for most #NYC #supermarkets so I would go later this afternoon for anything u need for the weekend. Stay healthy! #coronavirus",Positive
11129,56081,,19-03-2020,"Pres Trump: Re oil industry, never thought would see prices so low. Helps consumer but hurts ""a great industry,"" and trying to find some ""medium ground."" Very harmful for Russia. To get involved at ""appropriate time."" #Trump #oil #coronavirus @anthonymace",Positive
11130,56082,,19-03-2020,"DJIA/S&amp;P slip into mild negativity again as traders process all the crosscurrents. No new virus cases in China, initial claims beginning upward spike, oil prices surge upward, Congress slowly grappling with biggest response bill etc. #markets @anthonymace #coronavirus",Negative
11131,56083,OCONUS,19-03-2020,"Interesting discovery. Consumer grade thermal tech wont work for medical use cases such as detecting COVID-19 fevers. This is the @flir One Pro camera in action. Body temp is way too low



cc: @faineg https://t.co/vFm8QPa9O8",Positive
11132,56084,"Bakersfield, CA",19-03-2020,Ok This shit is crazy now. I have a buddy who has been in Direct Contact with a Person who has tested positive for Covid-19 and works for a Company who produces FOOD!!! and he is being force to work still after he let his company know..they will not lay him off because of demand,Negative
11133,56085,,19-03-2020,Yo @GuyFieri wheres your grocery store at? Need some supplies #Flavortown #CoronaVirus https://t.co/KlCoft615H,Neutral
11134,56086,"South West, England",19-03-2020,"[SNEAK PEEK]

HEINZ MEANZ HEIST | Bean &amp; Gone! ?

People need to chill out abit and be a-little less selfish!

Just recreating what I experienced at the supermarket today! ???? Motion drops tomorrow.

#coronavirus #madebystudiojq @STUDIOJQ https://t.co/4xl6T8DpPO",Negative
